game_idx,game_length,positions_analyzed,avg_illegal_prob,max_illegal_prob,failure_count,failure_rate
30,60,56,0.006598562508858959,0.14331138920924258,2,0.03571428571428571
31,60,56,0.0038954979092740575,0.03251598056003753,0,0.0
32,58,54,0.011762597803728073,0.12888777464772377,4,0.07407407407407407
33,60,56,0.0067454699294400575,0.09770006792211522,2,0.03571428571428571
34,60,56,0.004639060636711672,0.13851697747808403,1,0.017857142857142856
35,60,56,0.003264846012069491,0.04052974850676172,0,0.0
36,60,56,0.003222133700547724,0.0347905715586785,0,0.0
37,60,56,0.011767035230926256,0.5995983296526085,1,0.017857142857142856
38,58,54,0.006187431487300023,0.15699075469946022,1,0.018518518518518517
39,60,56,0.008190098260568478,0.16812668458606067,1,0.017857142857142856
40,60,56,0.0019379578316432845,0.05278708918150785,1,0.017857142857142856
41,60,56,0.0031204488813650227,0.048205961082930446,0,0.0
42,60,56,0.0024771822892069063,0.029309280337513597,0,0.0
43,60,56,0.0010356700533781485,0.007596264182517009,0,0.0
44,60,56,0.008907275089584278,0.16864937546850486,3,0.05357142857142857
45,60,56,0.011112480954906342,0.3113766154685881,2,0.03571428571428571
46,60,56,0.0076775929147891294,0.1005908508862407,3,0.05357142857142857
47,60,56,0.0033599607365153534,0.05355853960488327,1,0.017857142857142856
48,60,56,0.011368047767142089,0.28660402345957253,2,0.03571428571428571
49,60,56,0.004162173247122578,0.11180862982124906,1,0.017857142857142856
50,60,56,0.01183105661586364,0.0937342250415174,5,0.08928571428571429
51,60,56,0.00409306698239969,0.04019637221360093,0,0.0
52,60,56,0.009004816676084448,0.19844312373958362,3,0.05357142857142857
53,58,54,0.004801890215631832,0.059164885700688785,1,0.018518518518518517
54,60,56,0.0030443195416310367,0.04348681230332074,0,0.0
55,60,56,0.007619721824718095,0.09955150342881579,3,0.05357142857142857
56,60,56,0.003520171746424315,0.06311227974667193,1,0.017857142857142856
57,60,56,0.0028126649502504047,0.07800069981141597,1,0.017857142857142856
58,60,56,0.008415810089633777,0.11503857415495056,3,0.05357142857142857
59,60,56,0.0015140559518933064,0.017632612499511955,0,0.0
60,58,54,0.009147890769358843,0.11751834929484914,3,0.05555555555555555
61,60,56,0.0033215033159304202,0.08308933502993897,1,0.017857142857142856
62,60,56,0.008363762073752976,0.2386146433286776,3,0.05357142857142857
63,58,54,0.007394231940151845,0.10177531235135524,2,0.037037037037037035
64,60,56,0.004536710609427947,0.08681892303895555,1,0.017857142857142856
65,60,56,0.0038899660954323594,0.022363994683467836,0,0.0
66,60,56,0.004005263682193554,0.054886987875289575,1,0.017857142857142856
67,60,56,0.015808703523013494,0.23359058711932607,5,0.08928571428571429
68,50,46,0.01948338945221212,0.1757117209895061,5,0.10869565217391304
69,60,56,0.013301790866782239,0.20384699679862658,5,0.08928571428571429
70,54,50,0.01202306750451949,0.16349130616540772,3,0.06
71,44,40,0.01290993043605099,0.15381741384957673,2,0.05
72,60,56,0.0064129495931616,0.07484174961832099,1,0.017857142857142856
73,60,56,0.010905350121197777,0.09675563176591939,6,0.10714285714285714
74,60,56,0.0029588965764389486,0.04908342439082247,0,0.0
75,60,56,0.008303660329128418,0.07901183869904685,3,0.05357142857142857
76,60,56,0.005326534603428941,0.10209952411374154,2,0.03571428571428571
77,60,56,0.005012902708195543,0.04919525012309291,0,0.0
78,60,56,0.002812538187120111,0.01747817719312078,0,0.0
79,60,56,0.005247317807128811,0.058150879045691044,1,0.017857142857142856
80,60,56,0.011354694582200578,0.26809206303202515,3,0.05357142857142857
81,60,56,0.009470865430168939,0.1845402158837014,3,0.05357142857142857
82,60,56,0.009684924366019,0.16589806023332976,1,0.017857142857142856
83,58,54,0.00965519445131473,0.11833358339583797,3,0.05555555555555555
84,60,56,0.004703590731450022,0.062042677213936415,1,0.017857142857142856
85,58,54,0.007721924617504387,0.1329651342232488,1,0.018518518518518517
86,60,56,0.003143546550152581,0.05014902881063776,1,0.017857142857142856
87,58,54,0.006851181292875339,0.15188490773668248,2,0.037037037037037035
88,60,56,0.012293506786289198,0.23258916396637822,4,0.07142857142857142
89,60,56,0.012680458435475672,0.35755769854749664,3,0.05357142857142857
90,60,56,0.003313396576536493,0.07709539160589723,1,0.017857142857142856
91,58,54,0.009401782681694736,0.08490107675409474,3,0.05555555555555555
92,60,56,0.004517120729703985,0.10500070137639539,1,0.017857142857142856
93,60,56,0.009308003558480635,0.12160190573177942,2,0.03571428571428571
94,60,56,0.0037945826851892048,0.1122643397669787,1,0.017857142857142856
95,60,56,0.008379482205783714,0.11011179617244192,3,0.05357142857142857
96,60,56,0.004987726628874562,0.05610799088206231,1,0.017857142857142856
97,60,56,0.0117089387451763,0.19192095760471028,4,0.07142857142857142
98,60,56,0.008237355730770092,0.08477314310630468,4,0.07142857142857142
99,60,56,0.0035829365286711157,0.03926132734556431,0,0.0
100,60,56,0.0026377001724024627,0.027582376129178184,0,0.0
101,60,56,0.0024553454994333443,0.03252517871974914,0,0.0
102,60,56,0.0013645339603694036,0.02498030625497987,0,0.0
103,60,56,0.031943149751367896,0.8016025105625317,5,0.08928571428571429
104,60,56,0.007693234031481033,0.23522039957807492,1,0.017857142857142856
105,60,56,0.005377654518739482,0.05138349952058925,1,0.017857142857142856
106,60,56,0.003538873459342081,0.03930340409841827,0,0.0
107,60,56,0.005979348440822337,0.0657997341882724,1,0.017857142857142856
108,60,56,0.005969190057133347,0.10559864047116937,2,0.03571428571428571
109,60,56,0.006731677215457953,0.05015882423231515,1,0.017857142857142856
110,60,56,0.008988624900279508,0.32585731665840134,2,0.03571428571428571
111,58,54,0.014603020606307157,0.22942834759145245,5,0.09259259259259259
112,60,56,0.0022762845128104195,0.02591527237561823,0,0.0
113,60,56,0.012838448676256308,0.21020584885246052,4,0.07142857142857142
114,60,56,0.006323688043028518,0.07032351948812554,3,0.05357142857142857
115,60,56,0.0065049122349439105,0.08660763825977194,2,0.03571428571428571
116,60,56,0.0015546429343131448,0.021943858877035136,0,0.0
117,60,56,0.002239857514679963,0.03893775672747962,0,0.0
118,60,56,0.00487090142979143,0.12951480854491781,2,0.03571428571428571
119,60,56,0.003937466702653853,0.0884979967071263,1,0.017857142857142856
120,60,56,0.0015976184167212693,0.013704688549147146,0,0.0
121,60,56,0.005425412588448486,0.08464084103876372,1,0.017857142857142856
122,60,56,0.008781401379199947,0.12591605981449971,2,0.03571428571428571
123,60,56,0.005747009348442191,0.0684726485484262,1,0.017857142857142856
124,60,56,0.008440585575563252,0.20159497843382373,2,0.03571428571428571
125,60,56,0.0038916839158466723,0.029188325650829,0,0.0
126,60,56,0.0037132710931182425,0.030030244089541913,0,0.0
127,60,56,0.008097989516985779,0.1548800558728795,2,0.03571428571428571
128,60,56,0.003004068461419682,0.03624698501322854,0,0.0
129,60,56,0.007139267797660929,0.07179833392509735,2,0.03571428571428571
130,60,56,0.004460072189801994,0.15562809467733268,1,0.017857142857142856
131,60,56,0.0024916394970243205,0.04495215764501381,0,0.0
132,60,56,0.01503961152958884,0.2851638744858276,5,0.08928571428571429
133,60,56,0.005405809871946036,0.06084665702273254,1,0.017857142857142856
134,60,56,0.01025948491944941,0.306178924227871,1,0.017857142857142856
135,56,52,0.011126373357702184,0.10176538731457964,3,0.057692307692307696
136,58,54,0.009455186850165283,0.1502334881004721,3,0.05555555555555555
137,60,56,0.012032127875087876,0.4158685978787348,2,0.03571428571428571
138,60,56,0.011561796869300771,0.2764154526552609,3,0.05357142857142857
139,60,56,0.008323820922333079,0.12205825270786441,3,0.05357142857142857
140,60,56,0.0037351430005866234,0.09338198656427377,1,0.017857142857142856
141,60,56,0.005853091009000298,0.07002950714541356,2,0.03571428571428571
142,58,54,0.017282989750687254,0.31232499024107185,5,0.09259259259259259
143,60,56,0.004174167366079839,0.04385493247923968,0,0.0
144,60,56,0.0057277417933078245,0.057959760882847024,2,0.03571428571428571
145,60,56,0.006711704102881439,0.08841438148657438,1,0.017857142857142856
146,60,56,0.011546864337119347,0.4211873249053869,2,0.03571428571428571
147,60,56,0.002896887192986159,0.042038850089692076,0,0.0
148,60,56,0.009891916938102782,0.15198352404738458,4,0.07142857142857142
149,60,56,0.0021914084219893824,0.031860180402510804,0,0.0
150,60,56,0.0035070914301038544,0.06417393296963737,1,0.017857142857142856
151,40,36,0.008432092934205286,0.06687586482776348,2,0.05555555555555555
152,60,56,0.00882752478342735,0.10851533046032456,3,0.05357142857142857
153,60,56,0.0037901800721648533,0.0430459049831772,0,0.0
154,60,56,0.004696516268025154,0.05169163104707673,1,0.017857142857142856
155,60,56,0.005431807121764492,0.04870217502470492,0,0.0
156,60,56,0.005152246752248929,0.07302308020993106,1,0.017857142857142856
157,60,56,0.002983823639844427,0.05390562220682412,1,0.017857142857142856
158,60,56,0.0024619902456863223,0.015864037574939704,0,0.0
159,60,56,0.005383042717300504,0.06866967945750346,2,0.03571428571428571
160,60,56,0.005981812455545724,0.09494113920136056,1,0.017857142857142856
161,60,56,0.012866536834128051,0.20694825614033988,3,0.05357142857142857
162,54,50,0.007044191479277749,0.11171395117904016,1,0.02
163,60,56,0.005270483800557354,0.07935574204346826,1,0.017857142857142856
164,60,56,0.007583870297272887,0.13925692314237104,2,0.03571428571428571
165,60,56,0.008015932094477558,0.0789847040529243,3,0.05357142857142857
166,60,56,0.004972188827953682,0.05353603601406034,1,0.017857142857142856
167,60,56,0.008908353490196447,0.2183879415642489,2,0.03571428571428571
168,60,56,0.00241732294492104,0.03459993934851975,0,0.0
169,60,56,0.011388271312376515,0.16396326001803188,3,0.05357142857142857
170,60,56,0.007880902039614212,0.23988039002795314,1,0.017857142857142856
171,60,56,0.009810973121255558,0.15330265244450292,3,0.05357142857142857
172,60,56,0.0036750461741237436,0.07537674489943667,1,0.017857142857142856
173,60,56,0.002876023956247901,0.04660549468826592,0,0.0
174,60,56,0.005412168254518125,0.18549543506790656,1,0.017857142857142856
175,58,54,0.010390508241580838,0.1549688079189417,4,0.07407407407407407
176,60,56,0.005131208611841361,0.15519233871927313,1,0.017857142857142856
177,60,56,0.003699718324508932,0.02473322126498274,0,0.0
178,60,56,0.003751784251366904,0.05784224673977643,1,0.017857142857142856
179,60,56,0.0043279615609076675,0.061684756558697984,1,0.017857142857142856
180,60,56,0.006463918267912677,0.0425168002092073,0,0.0
181,60,56,0.0016605098227678813,0.01971049101212458,0,0.0
182,60,56,0.014685791519509316,0.23095143905389293,4,0.07142857142857142
183,60,56,0.005331229431422059,0.09765042289904734,1,0.017857142857142856
184,60,56,0.005646317184445389,0.08308748098713392,1,0.017857142857142856
185,60,56,0.006895186810701755,0.18453254268886926,2,0.03571428571428571
186,60,56,0.005804778911022967,0.08072539819899309,1,0.017857142857142856
187,60,56,0.004358757089786594,0.03625658064484383,0,0.0
188,60,56,0.0022357713463396606,0.0324302281601851,0,0.0
189,60,56,0.007079767958278463,0.1304002794524874,3,0.05357142857142857
190,60,56,0.00509507003305326,0.04546962581570914,0,0.0
191,60,56,0.006416023924986031,0.09616119467020466,2,0.03571428571428571
192,60,56,0.007752354786426921,0.07259835859557315,1,0.017857142857142856
193,60,56,0.001710213176317324,0.011775586888514766,0,0.0
194,60,56,0.00410810628640255,0.04994589705022179,0,0.0
195,60,56,0.007864092444121147,0.20162331749561357,2,0.03571428571428571
196,60,56,0.0036672665890468215,0.03611102275294405,0,0.0
197,60,56,0.002697814046200908,0.03316908577224792,0,0.0
198,58,54,0.004575908405650341,0.03542040884060533,0,0.0
199,60,56,0.005034866863116002,0.07063968403220705,2,0.03571428571428571
